NAME	TITLE	SCORE	
GNLY	granulysin [Source:HGNC Symbol;Acc:HGNC:4414]	0.019416837	
PSMC3	proteasome 26S subunit, ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9549]	0.019371634	
CTXND2	cortexin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:53440]	0.019366741	
TSGA10IP	testis specific 10 interacting protein [Source:HGNC Symbol;Acc:HGNC:26555]	0.019354979	
DONSON	DNA replication fork stabilization factor DONSON [Source:HGNC Symbol;Acc:HGNC:2993]	0.019185573	
CCDC115	coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:HGNC:28178]	0.019153947	
ZSCAN5A	zinc finger and SCAN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:23710]	0.019082578	
CST7	cystatin F [Source:HGNC Symbol;Acc:HGNC:2479]	0.019058634	
NUDT19	nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]	0.019014647	
PENK	proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]	0.018989565	
CYSLTR2	cysteinyl leukotriene receptor 2 [Source:HGNC Symbol;Acc:HGNC:18274]	0.018975656	
PGAP3	post-GPI attachment to proteins phospholipase 3 [Source:HGNC Symbol;Acc:HGNC:23719]	0.018972006	
ATP5F1CP1	ATP synthase F1 subunit gamma pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:834]	0.018913452	
SPATA6	spermatogenesis associated 6 [Source:HGNC Symbol;Acc:HGNC:18309]	0.018874554	
TUBB8	tubulin beta 8 class VIII [Source:HGNC Symbol;Acc:HGNC:20773]	0.018858429	
CCDC175	coiled-coil domain containing 175 [Source:HGNC Symbol;Acc:HGNC:19847]	0.018845813	
RPL37A	ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]	0.01880507	
MTMR11	myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]	0.01879337	
IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker) [Source:HGNC Symbol;Acc:HGNC:5527]	0.01879229	
SERPINC1	serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]	0.018787168	
SLC5A11	solute carrier family 5 member 11 [Source:HGNC Symbol;Acc:HGNC:23091]	0.018779937	
CD74	CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]	0.018772487	
ZNF106	zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]	0.018559083	
COL4A1	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]	0.0185487	
EIF4G1	eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]	0.018495757	
LRRC56	leucine rich repeat containing 56 [Source:HGNC Symbol;Acc:HGNC:25430]	0.018490033	
RPS28	ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:10418]	0.018484093	
B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]	0.018482741	
BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	0.018478759	
RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	0.018402217	
GINS1	GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980]	0.018396778	
PPARA	peroxisome proliferator activated receptor alpha [Source:HGNC Symbol;Acc:HGNC:9232]	0.018347345	
AKIP1	A-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1170]	0.01830951	
RPS6	ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]	0.018305948	
ARIH1	ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689]	0.018221274	
FBXW9	F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136]	0.018205304	
SHC3	SHC adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:18181]	0.018155178	
MIR4300HG	MIR4300 host gene [Source:HGNC Symbol;Acc:HGNC:52003]	0.018149529	
DDX17	DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]	0.018132448	
ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]	0.018063303	
SPDL1	spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:HGNC:26010]	0.017932473	
PIK3R4	phosphoinositide-3-kinase regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:8982]	0.01790387	
IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	0.017868312	
CAMP	cathelicidin antimicrobial peptide [Source:HGNC Symbol;Acc:HGNC:1472]	0.017763358	
ZNF507	zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]	0.017703488	
TEP1	telomerase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:11726]	0.017695637	
COX7C	cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292]	0.017671745	
STEAP3	STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]	0.017657554	
CAPN1	calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476]	0.017592078	
MEF2A	myocyte enhancer factor 2A [Source:HGNC Symbol;Acc:HGNC:6993]	0.01758472	
ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]	0.017584704	
SBK1	SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699]	0.017580863	
LINC00592	long intergenic non-protein coding RNA 592 [Source:HGNC Symbol;Acc:HGNC:27474]	0.017541606	
HEPH	hephaestin [Source:HGNC Symbol;Acc:HGNC:4866]	0.017525151	
MPEG1	macrophage expressed 1 [Source:HGNC Symbol;Acc:HGNC:29619]	0.017493058	
RABL6	RAB, member RAS oncogene family like 6 [Source:HGNC Symbol;Acc:HGNC:24703]	0.017456489	
RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	0.017444069	
MFSD4A	major facilitator superfamily domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25433]	0.017363437	
UGDH	UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]	0.017345585	
IFT20	intraflagellar transport 20 [Source:HGNC Symbol;Acc:HGNC:30989]	0.017337603	
NPIPB5	nuclear pore complex interacting protein family member B5 [Source:HGNC Symbol;Acc:HGNC:37233]	0.017286792	
GOLGA8H	golgin A8 family member H [Source:HGNC Symbol;Acc:HGNC:37443]	0.01725964	
FAM149B1P1	family with sequence similarity 149 member B1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31735]	0.017208053	
DHCR24	24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]	0.017195564	
RBM44	RNA binding motif protein 44 [Source:HGNC Symbol;Acc:HGNC:24756]	0.017143998	
DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	0.01710119	
DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:24595]	0.017071865	
GTF2H1	general transcription factor IIH subunit 1 [Source:HGNC Symbol;Acc:HGNC:4655]	0.017046204	
RPS9	ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442]	0.017014647	
PDE5A	phosphodiesterase 5A [Source:HGNC Symbol;Acc:HGNC:8784]	0.016991772	
KMT5C	lysine methyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:28405]	0.016980847	
SMG1P5	SMG1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:49862]	0.016932674	
GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	0.01688845	
NEK11	NIMA related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]	0.016829222	
TTK	TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]	0.01681237	
BIRC5	baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]	0.016812364	
ASCC2	activating signal cointegrator 1 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24103]	0.01681139	
FAM87A	family with sequence similarity 87 member A [Source:HGNC Symbol;Acc:HGNC:27233]	0.016800826	
IFI27	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]	0.016738022	
METTL9	methyltransferase 9, His-X-His N1(pi)-histidine [Source:HGNC Symbol;Acc:HGNC:24586]	0.016730402	
RPL8	ribosomal protein L8 [Source:HGNC Symbol;Acc:HGNC:10368]	0.016728586	
LINC01511	long intergenic non-protein coding RNA 1511 [Source:HGNC Symbol;Acc:HGNC:51200]	0.016692301	
APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]	0.016684934	
EIF4H	eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741]	0.01668371	
DCAF6	DDB1 and CUL4 associated factor 6 [Source:HGNC Symbol;Acc:HGNC:30002]	0.016679939	
LY6E	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]	0.016673611	
CWH43	cell wall biogenesis 43 C-terminal homolog [Source:HGNC Symbol;Acc:HGNC:26133]	0.016632825	
LONRF2	LON peptidase N-terminal domain and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:24788]	0.016603563	
RMDN2	regulator of microtubule dynamics 2 [Source:HGNC Symbol;Acc:HGNC:26567]	0.016590448	
PSME2P2	proteasome activator subunit 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:30160]	0.016585356	
SLC2A14	solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301]	0.01654209	
C1orf226	chromosome 1 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34351]	0.016529446	
INO80D	INO80 complex subunit D [Source:HGNC Symbol;Acc:HGNC:25997]	0.016486898	
KMT5A	lysine methyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:29489]	0.016484302	
SPIRE2	spire type actin nucleation factor 2 [Source:HGNC Symbol;Acc:HGNC:30623]	0.01647085	
TMPRSS15	transmembrane serine protease 15 [Source:HGNC Symbol;Acc:HGNC:9490]	0.016464397	
CAPZA2	capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]	0.016426325	
DRAP1	DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019]	0.016400643	
VWA5B2	von Willebrand factor A domain containing 5B2 [Source:HGNC Symbol;Acc:HGNC:25144]	0.016379865	
LINC00880	long intergenic non-protein coding RNA 880 [Source:HGNC Symbol;Acc:HGNC:27948]	0.016377648	
MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:19840]	0.016278995	
RPS27A	ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]	0.016202971	
CCDC106	coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181]	0.016161613	
PHLDA2	pleckstrin homology like domain family A member 2 [Source:HGNC Symbol;Acc:HGNC:12385]	0.016155366	
EPOP	elongin BC and polycomb repressive complex 2 associated protein [Source:HGNC Symbol;Acc:HGNC:34493]	0.016149439	
RRP12	ribosomal RNA processing 12 homolog [Source:HGNC Symbol;Acc:HGNC:29100]	0.01614385	
C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24337]	0.016127227	
PPP2R3C	protein phosphatase 2 regulatory subunit B''gamma [Source:HGNC Symbol;Acc:HGNC:17485]	0.016093163	
LOXHD1	lipoxygenase homology PLAT domains 1 [Source:HGNC Symbol;Acc:HGNC:26521]	0.016036468	
UBLCP1	ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110]	0.016022284	
LCLAT1	lysocardiolipin acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26756]	0.015984492	
SLC4A1	solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027]	0.01594811	
NABP1	nucleic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26232]	0.015945764	
OXR1	oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]	0.015939593	
CCL26	C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]	0.015936466	
TCL1A	TCL1 family AKT coactivator A [Source:HGNC Symbol;Acc:HGNC:11648]	0.015919514	
ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]	0.015899101	
BMP8A	bone morphogenetic protein 8a [Source:HGNC Symbol;Acc:HGNC:21650]	0.015805269	
KCTD14	potassium channel tetramerization domain containing 14 [Source:HGNC Symbol;Acc:HGNC:23295]	0.015795691	
VPS35L	VPS35 endosomal protein sorting factor like [Source:HGNC Symbol;Acc:HGNC:24641]	0.015788792	
LDHC	lactate dehydrogenase C [Source:HGNC Symbol;Acc:HGNC:6544]	0.015766488	
NPIPB4	nuclear pore complex interacting protein family member B4 [Source:HGNC Symbol;Acc:HGNC:41985]	0.015746789	
TESC	tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]	0.015686389	
PMS2	PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]	0.015641255	
FOLR3	folate receptor gamma [Source:HGNC Symbol;Acc:HGNC:3795]	0.015592346	
ZNF221	zinc finger protein 221 [Source:HGNC Symbol;Acc:HGNC:13014]	0.015589137	
NR4A2	nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]	0.015582867	
POLR2G	RNA polymerase II subunit G [Source:HGNC Symbol;Acc:HGNC:9194]	0.015564126	
PDZK1	PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:8821]	0.015539496	
ROGDI	rogdi atypical leucine zipper [Source:HGNC Symbol;Acc:HGNC:29478]	0.015517979	
BARD1	BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]	0.015514633	
RNF130	ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280]	0.015489984	
LMNB2	lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638]	0.015461956	
POC1B	POC1 centriolar protein B [Source:HGNC Symbol;Acc:HGNC:30836]	0.015440385	
GLCE	glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]	0.015436311	
PPP6R2	protein phosphatase 6 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:19253]	0.01543149	
EEF1D	eukaryotic translation elongation factor 1 delta [Source:HGNC Symbol;Acc:HGNC:3211]	0.015388668	
CRLF3	cytokine receptor like factor 3 [Source:HGNC Symbol;Acc:HGNC:17177]	0.015385744	
RCBTB1	RCC1 and BTB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:18243]	0.0153803425	
SLC39A11	solute carrier family 39 member 11 [Source:HGNC Symbol;Acc:HGNC:14463]	0.015365011	
PAQR6	progestin and adipoQ receptor family member 6 [Source:HGNC Symbol;Acc:HGNC:30132]	0.015357661	
SLC52A2	solute carrier family 52 member 2 [Source:HGNC Symbol;Acc:HGNC:30224]	0.015302308	
UTS2	urotensin 2 [Source:HGNC Symbol;Acc:HGNC:12636]	0.015282354	
PDE6C	phosphodiesterase 6C [Source:HGNC Symbol;Acc:HGNC:8787]	0.015268934	
GPR89A	G protein-coupled receptor 89A [Source:HGNC Symbol;Acc:HGNC:31984]	0.015211457	
RPS6KL1	ribosomal protein S6 kinase like 1 [Source:HGNC Symbol;Acc:HGNC:20222]	0.015179121	
LINC01108	long intergenic non-protein coding RNA 1108 [Source:HGNC Symbol;Acc:HGNC:49234]	0.015102369	
WDR7	WD repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:13490]	0.015101867	
MME	membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]	0.015067852	
CPNE7	copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]	0.015048149	
RN7SL91P	RNA, 7SL, cytoplasmic 91, pseudogene [Source:HGNC Symbol;Acc:HGNC:46107]	0.015043723	
FOS	Fos proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3796]	0.015000103	
SMPD3	sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]	0.014991593	
PNMA2	PNMA family member 2 [Source:HGNC Symbol;Acc:HGNC:9159]	0.014949147	
LINC01485	long intergenic non-protein coding RNA 1485 [Source:HGNC Symbol;Acc:HGNC:51138]	0.014834904	
MPO	myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]	0.014823677	
DPP3P2	DPP3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51350]	0.014822515	
NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]	0.014779177	
DLG2	discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]	0.014712464	
IGKV4-1	immunoglobulin kappa variable 4-1 [Source:HGNC Symbol;Acc:HGNC:5834]	0.014702578	
ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	0.014644617	
VPS39	VPS39 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:20593]	0.014630068	
RNU6-2	RNA, U6 small nuclear 2 [Source:HGNC Symbol;Acc:HGNC:34270]	0.014603407	
PPIP5K1	diphosphoinositol pentakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:29023]	0.014570411	
LDHA	lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]	0.014570392	
NACA2	nascent polypeptide associated complex subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:23290]	0.014555794	
SIRT4	sirtuin 4 [Source:HGNC Symbol;Acc:HGNC:14932]	0.014546259	
RPL18A	ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311]	0.014527634	
ATP1B3	ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]	0.014503026	
TENM4	teneurin transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:29945]	0.014500451	
LZTR1	leucine zipper like post translational regulator 1 [Source:HGNC Symbol;Acc:HGNC:6742]	0.014417446	
UBE4A	ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499]	0.01438488	
IDUA	alpha-L-iduronidase [Source:HGNC Symbol;Acc:HGNC:5391]	0.014292265	
DPP7	dipeptidyl peptidase 7 [Source:HGNC Symbol;Acc:HGNC:14892]	0.014240321	
GNL3L	G protein nucleolar 3 like [Source:HGNC Symbol;Acc:HGNC:25553]	0.014229452	
FOXP1	forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]	0.0141399335	
CYC1	cytochrome c1 [Source:HGNC Symbol;Acc:HGNC:2579]	0.0141280135	
MORN2	MORN repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30166]	0.014055056	
GALNS	galactosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4122]	0.01405224	
MRPS14	mitochondrial ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:14049]	0.014017913	
WNT9B	Wnt family member 9B [Source:HGNC Symbol;Acc:HGNC:12779]	0.013985555	
SFT2D1	SFT2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21102]	0.013965015	
SEC24B-AS1	SEC24B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44003]	0.013947421	
CASKIN1	CASK interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20879]	0.013847925	
WDR19	WD repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:18340]	0.013802957	
GNA14	G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]	0.013765446	
TXNDC2	thioredoxin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16470]	0.013723245	
PTPRN2	protein tyrosine phosphatase receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]	0.013691199	
UPP2	uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061]	0.0136850085	
RPS23	ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:10410]	0.013574146	
CRX	cone-rod homeobox [Source:HGNC Symbol;Acc:HGNC:2383]	0.013568851	
ADGRG7	adhesion G protein-coupled receptor G7 [Source:HGNC Symbol;Acc:HGNC:19241]	0.013553875	
ICAM3	intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]	0.0135290045	
DAP	death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]	0.013522386	
PTH1R	parathyroid hormone 1 receptor [Source:HGNC Symbol;Acc:HGNC:9608]	0.013472874	
ZNF525	zinc finger protein 525 [Source:HGNC Symbol;Acc:HGNC:29423]	0.013364403	
GSN	gelsolin [Source:HGNC Symbol;Acc:HGNC:4620]	0.013262627	
SGTB	small glutamine rich tetratricopeptide repeat co-chaperone beta [Source:HGNC Symbol;Acc:HGNC:23567]	0.013253451	
HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	0.013235005	
PLIN5	perilipin 5 [Source:HGNC Symbol;Acc:HGNC:33196]	0.013234548	
AP3D1	adaptor related protein complex 3 subunit delta 1 [Source:HGNC Symbol;Acc:HGNC:568]	0.0131317545	
ARCN1	archain 1 [Source:HGNC Symbol;Acc:HGNC:649]	0.013041511	
GPI	glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]	0.013039948	
CPEB1-AS1	CPEB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27523]	0.012997605	
SELENOT	selenoprotein T [Source:HGNC Symbol;Acc:HGNC:18136]	0.012952874	
FAM234A	family with sequence similarity 234 member A [Source:HGNC Symbol;Acc:HGNC:14163]	0.012864847	
GNPDA2	glucosamine-6-phosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:21526]	0.01286212	
TUBB1	tubulin beta 1 class VI [Source:HGNC Symbol;Acc:HGNC:16257]	0.012858472	
LINC02323	long intergenic non-protein coding RNA 2323 [Source:HGNC Symbol;Acc:HGNC:53242]	0.012833232	
ACTN4P1	actinin alpha 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44028]	0.01283215	
DMTN	dematin actin binding protein [Source:HGNC Symbol;Acc:HGNC:3382]	0.012801059	
HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	0.01277862	
KIF16B	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]	0.012744367	
RPL29	ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331]	0.012690957	
GLRX3	glutaredoxin 3 [Source:HGNC Symbol;Acc:HGNC:15987]	0.012606287	
CORO7	coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]	0.012601584	
EIF2S3	eukaryotic translation initiation factor 2 subunit gamma [Source:HGNC Symbol;Acc:HGNC:3267]	0.0125896875	
ZFR	zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]	0.012527791	
SLC26A2	solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994]	0.012522935	
TNFRSF10C	TNF receptor superfamily member 10c [Source:HGNC Symbol;Acc:HGNC:11906]	0.012448859	
RPL7A	ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]	0.012429401	
DNAJC27	DnaJ heat shock protein family (Hsp40) member C27 [Source:HGNC Symbol;Acc:HGNC:30290]	0.0124024255	
GLUD2	glutamate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4336]	0.012385421	
PPP1R3G	protein phosphatase 1 regulatory subunit 3G [Source:HGNC Symbol;Acc:HGNC:14945]	0.012264773	
SH3GLB1	SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]	0.012223086	
SECTM1	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]	0.012174447	
CDA	cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:1712]	0.012149801	
NUDT17	nudix hydrolase 17 [Source:HGNC Symbol;Acc:HGNC:26618]	0.012074813	
INSL6	insulin like 6 [Source:HGNC Symbol;Acc:HGNC:6089]	0.012065883	
VPS52	VPS52 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:10518]	0.012043732	
EFCAB2	EF-hand calcium binding domain 2 [Source:HGNC Symbol;Acc:HGNC:28166]	0.011950042	
INTS8	integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048]	0.011880389	
GMNN	geminin DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]	0.011820613	
COL13A1	collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]	0.011798046	
CFAP126	cilia and flagella associated protein 126 [Source:HGNC Symbol;Acc:HGNC:32325]	0.011794913	
AP2M1	adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]	0.011743983	
POTEI	POTE ankyrin domain family member I [Source:HGNC Symbol;Acc:HGNC:37093]	0.011562821	
ATP6V0E1	ATPase H+ transporting V0 subunit e1 [Source:HGNC Symbol;Acc:HGNC:863]	0.011501491	
CDC7	cell division cycle 7 [Source:HGNC Symbol;Acc:HGNC:1745]	0.011496665	
LAPTM4B	lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646]	0.011492743	
MTFP1	mitochondrial fission process 1 [Source:HGNC Symbol;Acc:HGNC:26945]	0.01139241	
MON1A	MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]	0.011370196	
APOOL	apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009]	0.01130868	
FOXO4	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]	0.011261875	
CRTC3-AS1	CRTC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51433]	0.011205653	
RAB11FIP3	RAB11 family interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:17224]	0.01115288	
NOC4L	nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]	0.011124703	
GCLC	glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]	0.011093526	
OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	0.011090021	
EFCAB8	EF-hand calcium binding domain 8 [Source:HGNC Symbol;Acc:HGNC:34532]	0.011079202	
TMEM63C	transmembrane protein 63C [Source:HGNC Symbol;Acc:HGNC:23787]	0.011069387	
PTPRN	protein tyrosine phosphatase receptor type N [Source:HGNC Symbol;Acc:HGNC:9676]	0.010989662	
MFSD14B	major facilitator superfamily domain containing 14B [Source:HGNC Symbol;Acc:HGNC:23376]	0.010964999	
S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	0.010947232	
C1orf53	chromosome 1 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:30003]	0.010929195	
ZNF362	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	0.010906379	
LINC00587	long intergenic non-protein coding RNA 587 [Source:HGNC Symbol;Acc:HGNC:31372]	0.010812525	
OR1F1	olfactory receptor family 1 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8194]	0.010764829	
PDE6G	phosphodiesterase 6G [Source:HGNC Symbol;Acc:HGNC:8789]	0.010763912	
FNBP1L	formin binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:20851]	0.010729853	
CRACR2A	calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]	0.0106921205	
